Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
"Laugh Now, Cry Later","You Gotta Lotta That
(feat. Snoop Dogg) (prod. Lil' John)","Track 18 of ""Laugh Now, Cry Later"".",4:06,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/0zJv3NfoKASSpFmAJEqSSt?si=7133a459539a486c
"Laugh Now, Cry Later","Spittin' Pollaseeds
(feat. WC & Kokane) (prod. Laylaw & D-Mac)","Track 19 of ""Laugh Now, Cry Later"".",5:04,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/6vWHk0G77tXm8QGojoifuZ?si=63f2e1b9b64246eb
"Laugh Now, Cry Later","Holla @ Cha' Boy
(prod. Lil' Jon)","Track 20 of ""Laugh Now, Cry Later"".",3:30,"Jun 6, 2006",Other,Yes,https://open.spotify.com/track/7DfjFqjOUxOocAjE7ReffT?si=910d8c8bb8f247e6
"26 on Streaming
0 not on Streaming",Raw Footage,"(06/06/2006) (Laugh Now, Cry Later officially releases)
(08/19/2008) (Raw Footage officially releases)",,,Other,"""Raw Footage"" is the eighth studio album by Ice Cube.",
Raw Footage,"Snoop Dogg - LAX
(feat. Ice Cube) (prod. DJ Battlecat)","Track 10 on ""Tha Blue Carpet Treatment"" by Snoop Dogg.",3:21,"Nov 21, 2006",Other,Yes,https://open.spotify.com/track/5e8ER5Aot7za1AzhnvtiiZ?si=01708047b7b0418f
Raw Footage,"Boyz n da Hood - Choppa's
(feat. Ice Cube) (prod. Dee Jay Dana)","Track 6 on ""Back Up n da Chevy"" by Boyz n da Hood.",3:57,"Aug 7, 2007",Other,Yes,https://open.spotify.com/track/2EHTUA0DuLTQhMjwxJfZ8u?si=bc161c34d2f34b76
Raw Footage,"WC - This Is Los Angeles
(feat. Ice Cube) (prod. Ice Cube & Jelly Roll)","Track 1 on ""Guilty by Affiliation"" by WC.",3:05,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/1zeVPcyXx92QrrzHjynaF7?si=d5029bbc14f84f4d
Raw Footage,"WC - Paranoid
(feat. Ice Cube) (prod. Ice Cube & Kon Artis)","Track 4 on ""Guilty by Affiliation"" by WC.",4:10,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/2YDb60IjAiXeW9lQLNmexN?si=5194bfa792d94a29
Raw Footage,"WC - Guilty by Affiliation
(feat. Ice Cube) (prod. Ice Cube & Hallway Productionz)","Track 5 on ""Guilty by Affiliation"" by WC.",4:08,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/1ByQtWsnuW9QDUneGLTNeP?si=2b0a6b5b9d964565
Raw Footage,"WC - Keep It 100
(feat. Ice Cube) (prod. Ice Cube, Laylaw & D-Mac)","Track 7 on ""Guilty by Affiliation"" by WC.",4:17,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/1aDP71fNmzbVld0KM3Tdel?si=e39ef362a0fe4732
Raw Footage,"WC - If You See a Bad Bitch
(feat. Ice Cube) (prod. Ice Cube & Hallway Productionz)","Track 9 on ""Guilty by Affiliation"" by WC.",3:47,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/6FW0AitemUQapM6urQENu1?si=caab6e47ca334047
Raw Footage,"WC - Look at Me
(feat. Ice Cube) (prod. Ice Cube & Rick Rock)","Track 10 on ""Guilty by Affiliation"" by WC.",3:28,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/3BglhLCiqK7T3PooiJPWaK?si=2d9a0ad459e94fb8
Raw Footage,"WC - 80's Babies
(feat. Ice Cube) (prod. Ice Cube & Hallway Productionz)","Track 12 on ""Guilty by Affiliation"" by WC.",3:38,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/5RPlhLcH5ib7jXgb9HpKaS?si=881443faa14143ef
Raw Footage,"WC - Addicted to It
(feat. Ice Cube) (prod. Ice Cube & Hallway Productionz)","Track 14 on ""Guilty by Affiliation"" by WC.",4:29,"Aug 14, 2007",Other,Yes,https://open.spotify.com/track/5b2OYkCLoAGIqqs3IZE7W9?si=aea27a8868294111
Raw Footage,"Gangsta Rap Made Me Do It
(prod. Maestro)","First single released on January 3, 2008. Track 4 on ""Raw Footage""",4:41,"Jan 3, 2008",Other,Yes,https://open.spotify.com/track/62duQFVb51gug9ajR6Qdiz?si=9e2430767e08413b
Raw Footage,"Do Ya Thang
(prod. Palumbo Beats)","Second single released on July 1, 2008. Track 9 on ""Raw Footage""",4:04,"Jul 1, 2008",Other,Yes,https://open.spotify.com/track/5qPzZDdXXygMsMK5gJaFEn?si=7abbccdf4e7a4616
Raw Footage,"What Is a Pyroclastic Flow?
(prod. John Murphy)","Track 1 on ""Raw Footage"".",0:54,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/4Fv3ylcAQPNcXo4BrYKmhI?si=6707bd19f4f84111
Raw Footage,"I Got My Locs On
(feat. Young Jeezy) (prod. P-No)","Track 2 on ""Raw Footage"".",3:43,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/2rt7TbbewJZEV0MxXDxjx1?si=52b9a317c25949f9
Raw Footage,"It Takes a Nation
(prod. Emile)","Track 3 on ""Raw Footage"".",3:26,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/35sTnIGxofSPnaIfJKgWmJ?si=1f8fdb0e13da4e23
Raw Footage,"Hood Mentality
(prod. Hallway Productionz)","Track 5 on ""Raw Footage"".",5:11,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/7bADI7mnkoIqrZGwZTjyFi?si=32948b658b7b4c5e
Raw Footage,"Why Me?
(feat. Musiq Soulchild) (prod. Hallway Productionz)","Track 6 on ""Raw Footage"". Later released as a single on September 24, 2008.",4:00,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/4eBRbgGxQXpfPajcDeNHRV?si=0400a1f7bd71407d
Raw Footage,"Cold Places
(prod. Hallway Productionz)","Track 7 on ""Raw Footage"".",4:12,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/3ZQcaOM65okByljCV7xdBi?si=6f0b439365ac4eca
Raw Footage,"Jack n the Box
(prod. Tha Bizness)","Track 8 on ""Raw Footage"".",4:22,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/26DEEL3w84yIul5dT9Rq99?si=bdfaa9c44f5a4886
Raw Footage,"Thank God
(prod. Hallway Productionz)","Track 10 on ""Raw Footage"".",5:28,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/7i224pKIPvGQavlPXT7u41?si=a0c339f346094958
Raw Footage,"Here He Come
(feat. OMG) (prod. Symphony)","Track 11 on ""Raw Footage"".",4:32,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/1kgBuSfxv4l5xhjYqk33z4?si=3590a8c6d2ab4e01
Raw Footage,"Get Money, Spend Money, No Money
(prod. Emile)","Track 12 on ""Raw Footage"".",4:07,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/5RAMj0e8KWDBYXZeWYmfEx?si=b4cb4861f71f440b
Raw Footage,"Get Used to It
(feat. WC & The Game) (prod. EmBeatz)","Track 13 on ""Raw Footage"".",4:25,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/3HobWls7lkehtvwMrTvV1l?si=f69b89d3b34f4f8f
Raw Footage,"Tomorrow
(prod. Campbell)","Track 14 on ""Raw Footage"".",3:40,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/2S5rZZGm9nRoFVI0qoBYl0?si=eaab9d6b0d9946ec
Raw Footage,"Stand Tall
(prod. DJ Crazy Toones & DizMIX)","Track 15 on ""Raw Footage"".",3:46,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/39wwcNzsy66S9kGfR1w3KR?si=0d022bd9e495415d
Raw Footage,"Take Me Away
(feat. Butch Cassidy) (prod. Young Fokus & DJay Cas)","Track 16 on ""Raw Footage"".",4:03,"Aug 19, 2008",Other,Yes,https://open.spotify.com/track/6MIDpQcBDQelZLFWzkM1Kq?si=d3cd7c8184e8467b
"21 on Streaming
0 not on Streaming",I Am The West,"(08/19/2008) (Raw Footage officially releases)
(09/28/2010) (I Am The West officially releases)",,,Other,"""I Am The West"" is the ninth studio album by Ice Cube.",
I Am The West,"Tech N9ne - Blackboy
(feat. Ice Cube, Brother J & Krizz Kaliko)","Track 9 on ""Killer"" by Tech N9ne.",4:45,"Jul 1, 2008",Other,Yes,https://open.spotify.com/track/7nWcftxFB4sSCxSFu3Pd9f?si=5aca953908ea4c5c
I Am The West,"The Game - State of Emergency
(feat. Ice Cube) (prod. J.R. Rotem)","Track 3 on ""LAX"" by The Game.",3:38,"Aug 26, 2008",Other,Yes,https://open.spotify.com/track/7pkd9mGII2AAxMKlRzONDE?si=87eaf2a4a05d4937
I Am The West,"Trick Trick - Let It Fly
(feat. Ice Cube) (prod. Lil Jon)","Track 10 on ""The Villain"" by Trick Trick. Was a single at some point in 2008.",4:13,"Nov 11, 2008",Other,Yes,https://open.spotify.com/track/3a4c4Z8JuL4VQemPVS3iKE?si=26d05d1b69994c90
I Am The West,"Ghostface Killah - Be Easy (Remix)
(feat. Ice Cube) (prod. Pete Rock)","Track 6 on ""GhostDeini the Great"" by Ghostface Killah.",4:25,"Dec 16, 2008",Other,Yes,https://open.spotify.com/track/3eYCuy39V6pc880kdqQ9LI?si=fe2e2aaa864f4880
I Am The West,"I Rep That West
(prod. JIGG)","First single released on April 25, 2010. Track 8 on ""I Am The West"".",4:31,"Apr 25, 2010",Other,Yes,https://open.spotify.com/track/5hPzTy7ydZPMZ9kNUAFudJ?si=166614629e5f4f51
I Am The West,"Lil Jon - Killas
(feat. Ice Cube, The Game, Elephant Man & Whole Wheat Bread) (prod. Lil Jon)","Track 6 on ""Crunk Rock"" by Lil Jon.",3:46,"Jun 8, 2010",Other,Yes,https://open.spotify.com/track/1pUng2ajqrIk8wXACD0seh?si=d0a1645c83004056
I Am The West,"Drink The Kool-Aid
(prod. B.A.M)","Second single released on July 27, 2010. Track 9 on ""I Am The West"".",3:09,"Jul 27, 2010",Other,Yes,https://open.spotify.com/track/0oijEOEjiqs2Cf2EuZl7VO?si=1ffc360835bd4ed1
I Am The West,"She Couldn't Make It On Her Own
(feat. OMG & Doughboy) (prod. Bangladesh)","Third single released on August 31, 2010. Track 4 on ""I Am The West"".",2:58,"Aug 31, 2010",Other,Yes,https://open.spotify.com/track/043jpTgzOXSx9ybQkisQB1?si=40c485e4c8274f10
I Am The West,"Too West Coast
(feat. WC & Maylay) (prod. Hallway Productionz)","Fourth single released on September 1, 2010. Track 7 on ""I Am The West"".",2:58,"Sep 1, 2010",Other,Yes,https://open.spotify.com/track/5jAWBDiITR7lHzB5N8LgDq?si=5e44a719088e46bf
I Am The West,"A Boy Was Conceived - Intro
(prod. John Murphy)","Track 1 on ""I Am The West"".",0:26,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/5XgpHImsxmHUZhVtRHWtaj?si=fb0db96f57f8410b
I Am The West,"Soul On Ice
(prod. Tha Bizness)","Track 2 on ""I Am The West"".",3:39,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/62JCJkGlXFl1taVXUcsqu0?si=658a305adcc0426e
I Am The West,"Life In California
(feat. Jayo Felony & WC) (prod. Dae One & Sir Jinx)","Track 3 on ""I Am The West"".",4:02,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/6XlVaWN7iPaTcNdbhKv20f?si=344a350548f946c0
I Am The West,"Urbanian
(prod. Track Bully)","Track 5 on ""I Am The West"".",2:25,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/6ItHYouxda3WMN6XDozvsL?si=05f0ecfbca4d47b4
I Am The West,"Ya'll Know How I Am
(feat. OMG, Doughboy, WC & Young Maylay) (prod. DJ Montay)","Track 6 on ""I Am The West"".",2:18,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/0449DcYI89baUrosQDZ05b?si=400bb5c0a3e148c4
I Am The West,"No Country For Young Men
(prod. Finister II & R.L. Jackson)","Track 10 on ""I Am The West"".",4:13,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/5uYgmEbMqwePsVnnxYLgMe?si=9737ca2ffa46403c
I Am The West,"It Is What It Is
(prod. DJ Montay)","Track 11 on ""I Am The West"".",3:21,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/1KDwj6UyJHKsUICFOqXWnG?si=c912748ba584472f
I Am The West,"Hood Robbin'
(prod. T-Mix)","Track 12 on ""I Am The West"".",3:45,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/4gPw9Uac4aOWuMWvCqJhVj?si=3302c4ef105c49cf
I Am The West,"Your Money Or Your Life
(prod. T-Mix)","Track 13 on ""I Am The West"".",3:23,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/1Uehj97pbaLcCVPnfowpgx?si=443897a736bf4ca9
I Am The West,"Nothing Like L.A.
(prod. The Fliptones)","Track 14 on ""I Am The West"".",3:20,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/22VhoVIaVeJx1fvS46OkdU?si=70ea033225e64576
I Am The West,"All Day Everyday
(prod. Hallway Productionz)","Track 15 on ""I Am The West"".",2:21,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/6L7A2JYdmb9A5SYBQ3AfQ6?si=4d30611f4ab14070
I Am The West,"Fat Cat
(prod. JIGG)","Track 16 on ""I Am The West"".",2:54,"Sep 28, 2010",Other,Yes,https://open.spotify.com/track/6ZLgbxRXw4o1y5ZLk3DZW6?si=1934417a09dd4db0
"28 on Streaming
0 not on Streaming",Everythangs Corrupt,"(09/28/2010) (I Am The West officially releases)
(12/07/2018) (Everythangs Corrupt officially releases)",,,Other,"""Everythangs Corrupt"" is the tenth studio album by Ice Cube.",
Everythangs Corrupt,"WC - You Know Me
(feat. Ice Cube & Young Maylay) (prod. Hallway Productionz)","Released as a single on February 1, 2011. Track 2 on ""Revenge of the Barracuda"" by WC.",3:55,"Feb 1, 2011",Other,Yes,https://open.spotify.com/track/1m09nOiAboIMJTdTfDWMka?si=3c1721465535444b
Everythangs Corrupt,"Daz Dillinger - Iz You Ready 2 Die?
(feat. Ice Cube) (prod. Daz Dillinger & Ivan Johnson)","Track 10 on ""D.A.Z."" by Daz Dillinger.",3:46,"Apr 16, 2011",Other,Yes,https://open.spotify.com/track/4PsacLygtLoVp5BLWcF1Jj?si=dc1047cc4dfa4d0a
Everythangs Corrupt,"Bootsy Collins - Hip Hop @ Funk U
(feat. Ice Cube, Snoop Dogg & Chuck D) (prod. Boosty Collins)","Track 2 on ""Tha Funk Capital of the World"" by Bootsy Collins.",4:10,"Apr 26, 2011",Other,Yes,https://open.spotify.com/track/29iWObB4TptL4sVTZLKTdY?si=8bcce0be82794834
Everythangs Corrupt,"DJ Quik - Boogie Till You Conk Out
(feat. Ice Cube) (prod. DJ Quik)","Track 12 on ""The Book of David"" by DJ Quik.",3:07,"Apr 29, 2011",Other,Yes,https://open.spotify.com/track/3CfdODaCjm7AzQzR9sKLWa?si=e88a5c05d30f4f79
Everythangs Corrupt,"Mike E. Clark & Insane Clown Posse - Chris Benoit (Kuma's Scrub Club Remix)
(feat. Ice Cube & Scarface) (prod. Mike E. Clark)","Track 2 on ""Mike E. Clark's Extra Pop Emporium"" by Mark E. Clark & Insane Clown Posse.",5:44,"Aug 14, 2012",Other,Yes,https://open.spotify.com/track/1gQHcztiadNITKHm7611fN?si=650a7086f0df48a6
Everythangs Corrupt,"Everythang's Corrupt
(prod. Fredwreck)","First single released on October 31, 2012. Track 15 on ""Everythangs Corrupt"".",3:17,"Oct 31, 2012",Other,Yes,https://open.spotify.com/track/47Lo1tJ3fN8YiEmd1XP23X?si=8140554344714666
Everythangs Corrupt,"E-40 & Too $hort - West Coast Shit
(feat. Ice Cube) (prod. ToneBonebeats)","Track 11 on ""History: Function Music"" by E-40 and Too $hort.",3:55,"Nov 6, 2012",Other,Yes,https://open.spotify.com/track/4pYcEAPIfni53IERVgCtCW?si=6a2e9cc0476644b0
Everythangs Corrupt,"Dr. Dre - Issues
(feat. Ice Cube, Anderson .Paak & Dem Jointz) (prod. Focus..., Chambers, Lawrence, Jr., Neff-U & Dr. Dre)","Track 8 on ""Compton"" by Dr. Dre.",3:41,"Aug 7, 2015",Other,Yes,https://open.spotify.com/track/1658HFZEblbVdqU1VBPqDO?si=8461ba913041430b
Everythangs Corrupt,"The Game - Don't Trip
(feat. Ice Cube, Dr. Dre & will.i.am) (prod. will.i.am)","Track 4 on ""The Documentary 2"" by The Game.",4:59,"Oct 9, 2015",Other,Yes,https://open.spotify.com/track/3GMEPIoVJZTQGosc7NBKQl?si=c4bb7fef7d834e5f
Everythangs Corrupt,"Real Friends
(with Common) (prod. Tone Mason & Mark McKay)","Released as a single on March 24, 2016. Track 1 on the ""BarberShop: The Next Cut"" soundtrack.",2:37,"Mar 24, 2016",Other,Yes,https://open.spotify.com/track/4IC8QjjfiTaWoSjXymPEZ5?si=b1eb8eaf4ce74795
Everythangs Corrupt,"Funkadelic - Ain't That Funkin' Kinda Hard on You? (We Ain't Neva Gonna Stop Remix)
(feat. Kendrick Lamar & Ice Cube) (prod. Funkadelic)","Released as a single on March 9, 2016.",5:09,"Mar 9, 2016",Other,Yes,https://open.spotify.com/track/6SgQIoLn8kpu8J4wfwGWy8?si=1acbda5145724b0f
Everythangs Corrupt,"Cold 187um - Legacy
(feat. Ice Cube & The D.O.C) (prod. S-Class & Laylaw)","Track 7 on ""THE BLACKGODFATHER"" by Cold187um.",3:42,"Nov 11, 2016",Other,Yes,https://open.spotify.com/track/69dzGNJ9m395jwV6cyxPyG?si=6d3570b6bfd842cf
Everythangs Corrupt,"Good Cop, Bad Cop
(prod. T-Mix)","Second single released on June 6, 2017. Track 16 on ""Everythangs Corrupt"". Interpolates ""Fuck tha Police"" by N.W.A.",3:28,"Jun 6, 2017",Other,Yes,https://open.spotify.com/track/2Ze19WJKgHCTClN6DhqZL6?si=0b51b3bed7e04129
Everythangs Corrupt,"TroyBoi - Look at Me
(feat. Ice Cube) (prod. TroyBoi)","Track 19 on ""Left is Right"" by TroyBoi.",2:52,"Aug 25, 2017",Other,Yes,https://open.spotify.com/track/4u0RjZd8yzbN46UgPhBwfO?si=19b389ea5acc4224
Everythangs Corrupt,"Arrest the President
(prod. ShawnSki)","Third single released on November 9, 2018. Track 2 on ""Everythangs Corrupt"".",3:53,"Nov 9, 2018",Other,Yes,https://open.spotify.com/track/3Oj5f6XETShvp2xknJyGMf?si=5436156b0ee145cd
Everythangs Corrupt,"That New Funkadelic
(prod. T-Mix)","Fourth single released on December 4, 2018. Track 11 on ""Everythangs Corrupt"". Contains additional vocals from Traci Nelson and Deonis ""Pumah"" Cook. Samples ""(Not Just) Knee Deep"" by Funkadelic.",3:54,"Dec 4, 2018",Other,Yes,https://open.spotify.com/track/2WmabKuCTj0SG3100uhGE5?si=ee6bbcd0e42c4161
Everythangs Corrupt,"Super OG
(prod. Hallway Productionz)","Track 1 on ""Everythangs Corrupt"".",0:37,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/1QA6Psfem2KiDPTYMwEePp?si=2a9899db64404389
Everythangs Corrupt,"Chase Down the Bully
(prod. Beau James)","Track 3 on ""Everythangs Corrupt"".",4:06,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/526IOGFUquOr4Msrxs0iAh?si=c768f70cadbe4a7c
Everythangs Corrupt,"Don't Bring Me No Bag
(prod. ShawnSki)","Track 4 on ""Everythangs Corrupt"". Contains additional vocals from Traci Nelson.",3:37,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/1Esanmv7bzjgOkpeC5bvyP?si=5addd1c0554347e1
Everythangs Corrupt,"Bad Dope
(prod. Big Soj)","Track 5 on ""Everythangs Corrupt"".",3:22,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/53DJsdN4sjMAvjEMcSWgkM?si=8f6d8b29446042e3
Everythangs Corrupt,"On Them Pills
(prod. Sparkz Tha Trackman)","Track 6 on ""Everythangs Corrupt"".",3:58,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/4Evi3H5yLYLtnwVR3wNSOu?si=c161305cedad4f8e
Everythangs Corrupt,"Fire Water
(prod. Big Soj)","Track 7 on ""Everythangs Corrupt"".",4:21,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/6y98vNWdxfUfEUw7ZBlg54?si=d5fdfe0c92294dbe
Everythangs Corrupt,"Streets Shed Tears
(feat. Shameia Crawford) (prod. Maganedo7)","Track 8 on ""Everythangs Corrupt"". Contains additional vocals from Shameia Crawford. Samples ""Ain't No Love In the Heart of the City"" by Bobby ""Blue"" Bland.",4:01,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/4KKpAywJW3PNgthNYAiGkW?si=1d501e85a5634a1f
Everythangs Corrupt,"Ain't Got No Haters
(feat. Too $hort) (prod. DJ Pooh)","Track 9 on ""Everythangs Corrupt"". Samples ""Oh Honey"" by Delegation and ""Summertime in the LBC"" by The Dove Shack.",3:26,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/3C2BKKKa7xrz2uWqIN1Mnh?si=7f22e7f097fa4d99
Everythangs Corrupt,"Can You Dig It?
(prod. Hallway Productionz)","Track 10 on ""Everythangs Corrupt"". Samples ""Somebody's Gotta Die"" by The Notorious B.I.G. and the 1980 movie ""Airplane""..",4:22,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/1XuiZA667FuS189ovPfdLy?si=9be31d2e279544f3
Everythangs Corrupt,"One for the Money
(prod. Magnedo7)","Track 12 on ""Everythangs Corrupt"".",2:21,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/36TLULPgT9cQ2Cu0UCBh8Y?si=1ccf5615c05f41a8
Everythangs Corrupt,"Still in the Kitchen
(prod. E-A-Ski)","Track 13 on ""Everythangs Corrupt"".",3:25,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/5bZ5QybWZIOT0sU9y7lfsx?si=325e990999fd40cf
Everythangs Corrupt,"Non Believers
(prod. Hallway Productionz)","Track 14 on ""Everythangs Corrupt"". Samples ""Timebomb"" by Public Enemy.",3:47,"Dec 7, 2018",Other,Yes,https://open.spotify.com/track/0UTrjQaH23SWoW0Hghv8Zq?si=e734d3186b6245dd
"16 on Streaming
0 not on Streaming","SNOOP CUBE 40 $HORT
(Collaboration with Snoop Dogg, E-40 and Too Short as Mount Westmore)
(Bad MF's)","(12/07/2018) (Everythangs Corrupt officially releases)
(12/09/2022) (SNOOP CUBE 40 $HORT officially releases)",,,Other,"""SNOOP CUBE 40 $HORT"" is the debut studio collab album under Mount Westmore.",
SNOOP CUBE 40 $HORT,"Big Subwoofer
(prod. Kats & P. Keys)","First single released on October 20, 2021. Track 3 on ""SNOOP CUBE 40 $HORT"".",3:39,"Oct 20, 2021",Other,Yes,https://open.spotify.com/track/2mgQbrZyxN3Dza5CvtNfwe?si=7d95a5f05d994af3
SNOOP CUBE 40 $HORT,"Too Big
(feat. P-Lo) (prod. P-Lo)","Second single released on October 21, 2022. Track 4 on ""SNOOP CUBE 40 $HORT"".",3:36,"Oct 21, 2022",Other,Yes,https://open.spotify.com/track/5CSKc1MTcGNx5DF9Yo6DqF?si=6ade395f7df34b8f
SNOOP CUBE 40 $HORT,"California
(prod. Rick Rock)","Track 1 on ""SNOOP CUBE 40 $HORT"".",3:15,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/67CNB6HU39jTGEz4jLuI9N?si=e03f283f0cc94fb1
SNOOP CUBE 40 $HORT,"Motto
(prod. Rick Rock)","Track 2 on ""SNOOP CUBE 40 $HORT"".",3:38,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/5yF6EN9Ec6kW3XgDT3VMSy?si=7d6733151f404c16
SNOOP CUBE 40 $HORT,"Activated
(prod. ShawnSki & We Got Hits Productions)","Track 5 on ""SNOOP CUBE 40 $HORT"".",3:59,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/2CBBLFBZHYF87DBFdMpnUQ?si=7b99d6198f3e4e3c
SNOOP CUBE 40 $HORT,"Have A Nice Day
(prod. Dem Jointz & Jenn Em)","Track 6 on ""SNOOP CUBE 40 $HORT"".",5:03,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/5mFPgTdVrdqGuxdTh5Fgmj?si=d9901f3d07ad43af
SNOOP CUBE 40 $HORT,"Ghetto Gutter
(prod. Ant Banks & Droop-E)","Track 7 on ""SNOOP CUBE 40 $HORT"".",3:41,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/0SHmtvkUv7lQcPlA8o8alN?si=339a6a7502f64580
SNOOP CUBE 40 $HORT,"Free Game
(prod. Decadez)","Track 8 on ""SNOOP CUBE 40 $HORT"".",3:51,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/2VHGgygOUe8DqjgZezP1Mq?si=dae04e8959304058
SNOOP CUBE 40 $HORT,"I Got Pull
(prod. ProHoeZak)","Track 9 on ""SNOOP CUBE 40 $HORT"".",3:30,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/2ya39cEbGKq9pKnqOx35qh?si=6ab0911880dc4af7
SNOOP CUBE 40 $HORT,"Up & Down
(prod. Decadez)","Track 10 on ""SNOOP CUBE 40 $HORT"".",4:34,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/60hwkBd6YuHTlhWN9M7pGW?si=183488f324e54bb0
SNOOP CUBE 40 $HORT,"Do My Best
(prod. Uncle Chucc)","Track 11 on ""SNOOP CUBE 40 $HORT"".",4:29,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/2IRC2rnO4V0fY4wNvN52Ha?si=1a5c4563ef7a456f
SNOOP CUBE 40 $HORT,"Lace You Up
(prod. Soopafly)","Track 12 on ""SNOOP CUBE 40 $HORT"".",4:15,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/0FWSLQXx8vpwWabrOmJSJf?si=f22e19710f7f459e
SNOOP CUBE 40 $HORT,"Tribal
(prod. Jelly Roll)","Track 13 on ""SNOOP CUBE 40 $HORT"".",3:59,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/4dPLF0wqDM0ftuM3blSUox?si=d8288df099b949ef
SNOOP CUBE 40 $HORT,"How Many
(prod. Any Banks & Big Zeke)","Track 14 on ""SNOOP CUBE 40 $HORT"".",4:21,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/2IWdU0ic84WDgaXV1BU8rK?si=0109fba9511a430f
SNOOP CUBE 40 $HORT,"On Camera
(prod. Rick Rock)","Track 15 on ""SNOOP CUBE 40 $HORT"".",4:34,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/5goafyRZnRyeUyZbSrq6XE?si=6bb2eccd6795484d
SNOOP CUBE 40 $HORT,"Mash
(prod. EJ Galloway)","Track 16 on ""SNOOP CUBE 40 $HORT"".",4:33,"Dec 9, 2022",Other,Yes,https://open.spotify.com/track/6EVeVdUv2Sme5DEAONR7Tp?si=e0be52dd6eaf4bbb
"21 on Streaming
0 not on Streaming",Man Down,"(12/09/2022) (SNOOP CUBE 40 $HORT officially releases)
(11/22/2024) (Man Down officially releases)",,,Other,"""Man Down"" is the 11th studio album by Ice Cube.",
Man Down,"Banda MS de Sergio Lizárraga - ¿Cuáles Fronteras?
(feat. Ice Cube) (prod. Pro 65)","Non-album single released on May 5, 2023.",3:00,"May 5, 2023",Other,Yes,https://open.spotify.com/album/5lQ2Fyn2SW8Qe2FpTpikKn?si=aTtKDWuwQYm6HWAe5JTC5g
Man Down,"DJ Muggs - Dump On Em
(feat. B-Real, Ice Cube, MC Ren) (prod. DJ Muggs)","Single released on August 11, 2023. Track 18 on ""Soul Assassins 3: Death Valley"" by DJ Muggs.",3:36,"Aug 11, 2023",Other,Yes,https://open.spotify.com/album/7gOlcEabtQvzoSyOXtjqQ5?si=aDjQmBziRoi7_zWbKeZF4g
