Year,YearTotal,Era,Name,Content,Price,Start,End,Type,Status,Link
2021,"$47,200.00",Yandhi [V1],"""60GB of No Yandhi""",~60gb of Yandhi [V1] + miscellaneous content,"$3,000","Oct 25, 2021","Nov 11, 2021",Normal,Reworked,Link Needed
2021,"$47,200.00",Donda [V2],"""The Buy Of The Year""","Hovercraft / Ops Block (Freestyle)
Hovercraft / Ops Block (Pro Tools)
Hovercraft (Alt Version)
Hovercraft (Cailin Russo Version)
Hovercraft (Stems)
Let Go / On His Head (Freestyle)
Let Go / On His Head (Freestyle)
Let Go / On His Head (Pro Tools)
Aye Ye Ye (Freestyle)
Clouted Up
DONDA [V1] New Years Tracklist","$5,000","Oct 21, 2021","Oct 24, 2021",Normal,Yes,"https://krakenfiles.com/view/00ZT3ULwJr/file.html
https://krakenfiles.com/view/vKHa6nfbdS/file.html"
2021,"$47,200.00",Donda [V2],Junya Watanabe + Black Men Don't Cheat,"Junya Watanabe (Alt Version)
Junya Watanabe (Alt Version)
Junya Watanabe (Stems)
Black Men Don't Cheat (Chance the Rapper Reference)","$1,600","Oct 15, 2021","Oct 21, 2021",Normal,Yes,"https://krakenfiles.com/view/vsGInYdlYm/file.html
https://krakenfiles.com/view/w7HJTkoO9x/file.html"
2021,"$47,200.00",Donda [V3],Heaven and Hell Pro Tools,Heaven and Hell (Pro Tools),"$2,000","Oct 13, 2021","Oct 14, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",Donda [V3],Heaven and Hell Pro Tools,Heaven and Hell (Pro Tools),"$2,500","Oct 9, 2021","Oct 13, 2021",Normal,Reworked,Link Needed
2021,"$47,200.00",God's Country,Tulsa,"Tulsa

WOW (Justxn Paul Reference)
Hollywood (Justxn Paul Reference)","$1,500","Oct 6, 2021","Oct 8, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",Donda [V3],House Hurricane,Hurricane (Housecane),$600,"Oct 6, 2021","Oct 6, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",Donda [V3],LP2 + LP2 SSC,"LP2 Bounces
LP2 SSC","$2,000","Oct 2, 2021","Oct 2, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",DONDA [V1],To The Roof,"To The Roof
To The Roof (Stems)","$2,250","Sep 29, 2021","Oct 1, 2021",Blind,No (Funds Transferred),N/A
2021,"$47,200.00",JESUS IS KING,JESUS IS KING Stems,Assortment of Stems (From JESUS IS KING 10.05),$400,"Sep 24, 2021","Sep 24, 2021",Blind,Yes,N/A
2021,"$47,200.00",DONDA [V1],Future Sounds,"Future Sounds (Movie Version)
Future Sounds (SSC)",$600,"Sep 23, 2021","Sep 23, 2021",Normal,Yes,
2021,"$47,200.00",DONDA [V1],I Know God Breathed On This,"""JIIK"" I Know God Breathed On This (January 2021)
""JIIK"" I Know God Breathed On This (Stems)","$1,250","Sep 20, 2021","Sep 22, 2021",Blind,Yes,N/A
2021,"$47,200.00",DONDA [V1],Off The Grid,"Off The Grid (December 2020)
Off The Grid (Stems)",$850,"Sep 19, 2021","Sep 19, 2021",Blind,Yes,N/A
2021,"$47,200.00",DONDA [V1],Praise God,"Praise God (December 2020)
Praise God (Stems)",$600,"Sep 18, 2021","Sep 18, 2021",Blind,Yes,N/A
2021,"$47,200.00",Donda [V3],South Carolina,South Carolina (LV Version),$500,"Sep 6, 2021","Sep 7, 2021",Blind,Yes,N/A
2021,"$47,200.00",DONDA [V1],24 SSC + Lord I Need You SSC,"24 (SSC)
Lord I Need You (SSC)

Street Lights (SSC)","$1,000","Aug 15, 2021","Aug 22, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",God's Country,Wash Us In The Blood,"Wash Us In The Blood (Alt Version)
Wash Us In The Blood (Alt Version)

??? (LOVE EVERYONE Freestyle)",$800,"Aug 10, 2021","Aug 14, 2021",Normal,Yes,https://krakenfiles.com/view/Klr0dA8edJ/file.html
2021,"$47,200.00",DONDA [V1],Tell The Vision,Tell The Vision (Ye x Conway x 2 Chainz),"$2,500","Aug 4, 2021","Aug 5, 2021",Normal,Forceleaked,https://krakenfiles.com/view/z2MxFQ7Slb/file.html
2021,"$47,200.00",DONDA [V1],Hurricane SSC,"Hurricane (SSC)

Alien (Movie Version)",$850,"Aug 3, 2021","Aug 4, 2021",Normal,Yes,"https://krakenfiles.com/view/VmIjBL4q8q/file.html
https://krakenfiles.com/view/HjhPUDLls8/file.html"
2021,"$47,200.00",LOVE EVERYONE,Ghost Town,Ghost Town (Someday),"$1,500","Jul 16, 2021","Jul 18, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",Multi-Era,Ghost Town + 3 + Anxiety,"Ghost Town (Someday)
3 / FourFiveSeconds (Early Version with Paul)
Anxiety","$5,000","Jul 4, 2021","Jul 16, 2021",Normal,Reworked,Link Needed
2021,"$47,200.00",Yeezus 2,Never Let Me Go,Never Let Me Go,"$10,000","Jun 16, 2021","Jun 27, 2021",Normal,Forceleaked,https://krakenfiles.com/view/UNIKOISOOh/file.html
2021,"$47,200.00",Yeezus 2,The WRLDFMS Tony Williams God Level,God Level (The WRLDFMS Tony Williams Reference),"$2,000","Jun 15, 2021","Jun 16, 2021",Normal,Yes,https://krakenfiles.com/view/drJnQfTpEA/file.html
2021,"$47,200.00",JESUS IS KING: The Dr. Dre Version,God Is,God Is,"$1,500","Jun 9, 2021","Jun 16, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",Yandhi [V1],Sky City 09.23,Sky City (09.23 Version),"$1,500","May 31, 2021","Jun 3, 2021",Normal,Yes,https://krakenfiles.com/view/R6bWaVWTfJ/file.html
2021,"$47,200.00",God's Country,Hear Our Prayers,"Hear Our Prayers (Kanye Version)
Hear Our Prayers (KayCyy Reference)","$2,000","May 11, 2021","May 31, 2021",Normal,Yes,Link Needed
2021,"$47,200.00",Yandhi [V2],"Jam 7 + ""LE"" Demos","Jam 7
Again
Bottom Line
Kanye West G","$1,000","Mar 20, 2021",Info needed,Normal,No,"https://krakenfiles.com/view/11KntWjE4B/file.html
https://krakenfiles.com/view/46G8BjD7jQ/file.html
https://krakenfiles.com/view/ExY87oGtDU/file.html
https://krakenfiles.com/view/vqD03Da4qW/file.html"
2021,"$47,200.00",Yandhi [V2],Jam 7,Jam 7,$400,"Mar 19, 2021","Mar 20, 2021",Normal,Reworked,https://krakenfiles.com/view/6SFEgqniyi/file.html
2021,"$47,200.00",Yandhi [V2],Survive,"Survive (Tee Grizzley Reference)
Queen Bitch (Ye Demo)
A Boogie wit da Hoodie - Luv Is Art (feat. Lil Uzi Vert) (Fake)",$650,"Mar 10, 2021","Mar 10, 2021",Normal,Forceleaked,https://krakenfiles.com/view/f7lAPWXOx3/file.html
2021,"$47,200.00",Yandhi [V2],Survive,"Survive (Tee Grizzley Reference)
Queen Bitch (Ye Demo)",$750,"Mar 8, 2021","Mar 10, 2021",Normal,Reworked,https://krakenfiles.com/view/N83znh21YK/file.html
2021,"$47,200.00",Cruel Winter [V2],Face Down,Face Down,$950,"Feb 25, 2021","Mar 1, 2021",Normal,No,https://krakenfiles.com/view/w23JV2RQ7O/file.html
2021,"$47,200.00",JESUS IS KING: The Dr. Dre Version,On God + God Is,"On God
God Is","$3,100","Feb 22, 2021","Feb 28, 2021",Normal,No,"https://krakenfiles.com/view/pDgj5pWoFD/file.html
https://krakenfiles.com/view/uC80JqYvZ2/file.html"
2021,"$47,200.00",Yandhi [V2],Downtown Soul,Downtown Soul (feat. YNW Melly),$750,"Feb 17, 2021",Info needed,Normal,No,https://krakenfiles.com/view/BA3s4dVKEi/file.html
2021,"$47,200.00",Yandhi [V2],Downtown Soul,Downtown Soul (feat. YNW Melly),"$1,069","Feb 15, 2021","Feb 17, 2021",Normal,Reworked,https://pillows.su/f/3ed8ef459d7675f56a20a9da1b195a03
2021,"$47,200.00",JESUS IS KING: The Dr. Dre Version,Intro / Every Hour / Selah,Intro / Every Hour / Selah,"$3,000","Feb 6, 2021","Feb 13, 2021",Normal,Yes,https://krakenfiles.com/view/4EDzPIS5yg/file.html
2021,"$47,200.00",JESUS IS KING: The Dr. Dre Version,Follow God,"Follow God
Law Of Attraction (CyHi)","$2,000","Jan 22, 2021","Feb 6, 2021",Normal,Yes,https://krakenfiles.com/view/shYEn3vFD7/file.html
2021,"$47,200.00",Yandhi [V1],We Got Love,We Got Love,"$2,000","Jan 2, 2021","Jan 10, 2021",Normal,Forceleaked,https://pillows.su/f/0467ee788ae997d207f0a9ec8e2dc714
2020,"$23,400.00",Yandhi [V1],"""SNL Last Name""",Last Name (Short),"$1,600","Dec 12, 2020","Dec 15, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",Multi-Era,Face Down + Lovely,"Face Down (Solo)
Lovely",$750,"Dec 3, 2020","Dec 3, 2020",Normal,Yes,https://pillows.su/f/1f856541f308143ef014055528feceb6
2020,"$23,400.00",Multi-Era,Tragically Beautiful + Cruel Winter,"Tragically Beautiful (Blame Game OG) (Fake)
Cruel Winter (Fake)","$2,500","Nov 7, 2020","Nov 9, 2020",Normal,Yes,"https://imgur.gg/f/ts1BGqa
https://imgur.gg/f/eFoUPUT"
2020,"$23,400.00",DONDA [V1],"""Keep My Spirit Alive""",SAINt JHN - Pray 4 Me (feat. Kanye West),"$1,600","Oct 26, 2020","Oct 27, 2020",Normal,Forceleaked,Link Needed
2020,"$23,400.00",Good Ass Job,Hard Horn Nightmare,Hard Horn Nightmare,"$2,500","Aug 15, 2020","Aug 15, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",SWISH,Real Friends,Real Friends (Solo),$765,"Aug 9, 2020","Aug 9, 2020",Normal,No,Link Needed
2020,"$23,400.00",Yandhi [V1],Garden,Garden [V?? Info needed],$900,"Aug 4, 2020","Aug 4, 2020",Normal,No,Link Needed
2020,"$23,400.00",Yeezus 2,Special,Special (Later version),$700,"Jul 31, 2020","Aug 1, 2020",Normal,No,Link Needed
2020,"$23,400.00",Yeezus 2,Special,Special (Earlier version),"$1,300","Jul 31, 2020","Jul 31, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",LOVE EVERYONE,2 Love Everyone Demos,Info needed,"$1,000","Jul 23, 2020","Jul 25, 2020",Normal,No,Link Needed
2020,"$23,400.00",Yandhi [V2],Photo,"Photo (Kanye Version)
Photo (CyHi Reference)",$500,"Jul 16, 2020","Jul 17, 2020",Normal,Yes,"https://pillows.su/f/c474142942fe95c5e165ed39b90829e2
https://pillows.su/f/fc84d62e4231103d865b6610e99e20df
https://pillows.su/f/36584d70dc2741f2ce98d6bdb7aba79d"
2020,"$23,400.00",Yandhi [V2],Bad Little Darling,Bad Little Darling,$500,"Jun 26, 2020","Jun 26, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",God's Country,Wash Us In The Blood,Wash Us In The Blood (Mumble Demo),"$1,500","Jun 20, 2020","Jun 22, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",LOVE EVERYONE,Fine Line,Fine Line,$800,"May 8, 2020","May 9, 2020",Normal,No,Link Needed
2020,"$23,400.00",JESUS IS KING,LA Monster + I Know God Breathed On This,"LA Monster
LA Monster (Jesus Is King 2 Version)
I Know God Breathed On This","$5,000","Mar 12, 2020","Mar 14, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",JESUS IS KING,LA Monster,"La Monster
LA Monster (Jesus Is King 2 Version)","$5,000","Mar 12, 2020","Mar 12, 2020",Normal,Reworked,Link Needed
2020,"$23,400.00",Yandhi [V2],Ego Death,"Ty Dolla $ign - Ego Death (feat. Kanye West, serpentwithfeet, and FKA Twigs)","$2,000","Feb 29, 2020","Feb 29, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",JESUS IS KING,Glory,"Glory (Mumble Demo with Labrinth)
Glory (Open verse with 1 verse and Victory Boyd)","$1,700","Feb 25, 2020","Feb 28, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",JESUS IS KING,Wake The Dead,"Wake The Dead

Ant Clemons - Blessings (feat. Quentin Miller)","$2,000","Feb 21, 2020","Feb 22, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",Multi-Era,I Am A God + Chance Free,"I Am A God (Demo)
Free (Chance The Rapper Reference)",$850,"Feb 19, 2020","Feb 19, 2020",Normal,No,Link Needed
2020,"$23,400.00",Multi-Era,I Am A God + Paper Thin Love,"I Am A God (Demo)
""Paper Thin Love"" (30 Hours Demo)","$1,000","Feb 13, 2020","Feb 19, 2020",Normal,Reworked,Link Needed
2020,"$23,400.00",Yandhi [V2],Cash To Burn + Closed On Sunday,"Cash To Burn (Styles P Reference with Kenny G)
Closed On Sunday (Ant Clemons Reference)",$550,"Jan 25, 2020","Jan 31, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",Yandhi [V2],Cash To Burn + Ant Clemons - Blessings,"Cash To Burn (Styles P Reference with Kenny G)
Ant Clemons - Blessings (feat. Quentin Miller)",$700,"Jan 25, 2020","Jan 25, 2020",Normal,Reworked,Link Needed
2020,"$23,400.00",Yandhi [V2],Ant Clemons - Blessings + Waiting For God,"Ant Clemons - Blessings (feat. Quentin Miller)
End Of It",$600,"Jan 17, 2020","Jan 18, 2020",Normal,No,Link Needed
2020,"$23,400.00",Yandhi [V1],New Body Bundle,"New Body (6ix9ine Hook)
New Body (Ant Clemons Reference)
New Body (Desiigner Reference)

New Body (feat. 6ix9ine & Ty Dolla $ign)
New Body (6ix9ine Acapella)","$1,000","Jan 15, 2020","Jan 16, 2020",Normal,Yes,Link Needed
2020,"$23,400.00",Yandhi [V1],New Body Bundle,"New Body (6ix9ine Hook)
New Body (Ant Clemons Reference)
New Body (Desiigner Reference)

New Body (feat. 6ix9ine & Ty Dolla $ign)
New Body (6ix9ine Acapella)","$1,250",Info Needed,"Jan 15, 2020",Normal,Reworked,Link Needed
2020,"$23,400.00",Yandhi [V1],New Body Bundle,"New Body (6ix9ine Hook)
New Body (Ant Clemons Reference)
New Body (Desiigner Reference)

New Body (feat. 6ix9ine & Ty Dolla $ign)
New Body (6ix9ine Acapella)","$1,500","Jan 10, 2020",Info Needed,Normal,Reworked,Link Needed
2020,"$23,400.00",Yandhi [V2],Smokepurrp - No Problem,Smokepurrp - No Problem (feat. Kanye West),"$1,000","Jan 2, 2020","Jan 2, 2020",Normal,Forceleaked,Link Needed
2020,"$23,400.00",Yandhi [V2],Smokepurrp - No Problem,Smokepurrp - No Problem (feat. Kanye West),"$1,250","Jan 2, 2020","Jan 2, 2020",Normal,Reworked,Link Needed
2019,"$32,700.00",Yandhi [V2],Garden V2 + Freeee Jeremih Reference,"Garden (Timbaland Version)
Freeee (Jeremih Reference)",$700,"Dec 22, 2019","Dec 24, 2019",Normal,No,Link Needed
2019,"$32,700.00",Yandhi [V1],Bye Bye Baby + I Kill For Fun + Me Too,"Bye Bye Baby (feat. Mykki Blanco) [10.04.18 Version]
I Kill For Fun (feat. YNW Melly)
Me Too","$2,250","Dec 15, 2019","Dec 18, 2019",Normal,Yes,https://krakenfiles.com/view/SJK0fdYSY4/file.html
2019,"$32,700.00",Yandhi [V1],Young Thug & Ty Hurricane + Migos Alien,"Hurricane (feat. Young Thug & Ty Dolla $ign)
Alien (feat. Migos)","$2,000","Dec 12, 2019","Dec 14, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",ye,Violent Nights + Cudi Storm,"Violent Nights (feat. Ty Dolla $ign)
The Storm (feat. Kid Cudi)","$2,500","Nov 13, 2019","Nov 16, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",JESUS IS KING,LA Monster + Violent Nights + Cudi Storm,"LA Monster
Violent Nights (feat. Ty Dolla $ign)
The Storm (feat. Kid Cudi)","$4,000","Nov 13, 2019","Nov 16, 2019",Normal,Reworked,Link Needed
2019,"$32,700.00",Yandhi [V1],Tom Cruise + Problem + Chakras,"Tom Cruise
Problem
Chakras","$1,500","Oct 29, 2019","Nov 1, 2019",Normal,Yes,https://krakenfiles.com/view/lbmcHxOM2J/file.html
2019,"$32,700.00",Yandhi [V1],Last Name,"Last Name (feat. Ant Clemons)
Alien (feat. Kid Cudi)

Simulation Baptize (feat. A$AP Rocky & Pardison Fontaine)
2012 Reference track","$5,000","Oct 10, 2019","Oct 14, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",Yandhi [V1],Last Name,"Last Name (feat. Ant Clemons)
New Body (feat. 6ix9ine)","$5,000","Oct 10, 2019","Oct 14, 2019",Normal,Reworked,Link Needed
2019,"$32,700.00",Yandhi [V1],Godzilla,Godzilla (feat. Young Thug),"$1,500","Oct 6, 2019","Oct 10, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",Yandhi [V2],Untitled feat. Ty Dolla Sign & 070 Shake + Welcome to UCLA + Yikes OG,"Sky City (prod. Timbaland)
Welcome to UCLA
Yikes (OG)","$1,500","Oct 2, 2019","Oct 3, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",Yandhi [V1],Hurricane V2,Hurricane (prod. Cashmere Cat),$750,"Sep 28, 2019","Sep 30, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",Yandhi [V1],Hurricane,Hurricane (feat. Ant Clemons),"$2,000","Sep 25, 2019","Sep 28, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",Yandhi [V2],Cash To Burn,"Cash To Burn (Mumble Demo)
Cash To Burn (Ant Clemons Version)
Cash To Burn (Stems)","$1,250","Aug 27, 2019",Info Needed,Normal,Reworked,https://krakenfiles.com/view/abzjmpjy9l/file.html
2019,"$32,700.00",SWISH,Caprisun,Bad Night (Without Beatswitch),"$1,300",Info Needed,"Aug 2, 2019",Normal,Yes,
2019,"$32,700.00",SWISH,Caprisun,Bad Night (Without Beatswitch),"$1,500","July 29, 2019",Info Needed,Normal,Reworked,Link Needed
2019,"$32,700.00",Yeezus 2,God Level + Ultimate Lie,"God Level
Ultimate Lie","$1,000","Jul 17, 2019","Jul 19, 2019",Normal,Yes,
2019,"$32,700.00",Yandhi [V2],"""Chakras + Bye Bye Baby""","Law of Attraction
Spread Your Wings","$3,500","Jul 16, 2019","Jul 17, 2019",Normal,Yes,
2019,"$32,700.00",Yandhi [V1],Alien,Alien,"$2,000","Jul 14, 2019","July 16, 2019",Normal,Yes,
2019,"$32,700.00",Yandhi [V1],The Storm,The Storm (feat. Ty Dolla $ign & XXXTENTACION),"$3,000","Jul 11, 2019","Jul 12, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",Yandhi [V1],New Body,New Body (feat. Ty Dolla $ign & Nicki Minaj),"$1,000","July 9, 2019","July 10, 2019",Normal,Forceleaked,
2019,"$32,700.00",Turbo Grafx 16,Don't Act Like You Care,Post Malone - Don't Act Like You Care (feat. Kanye West & Justin Bieber),"$2,500",Info Needed,"Jun 28, 2019",Normal,Yes,Link Needed
2019,"$32,700.00",Turbo Grafx 16,Fuck The Internet,Post Malone - Fuck The Internet (feat. Kanye West),$400,Info Needed,"May 25,2019",Normal,Yes,
2017,,SWISH,Pressure / Can U Be,Pressure (Music Mafia),"2 BTC (~$5,000.00)","Jun 11, 2017","Jun 27, 2017",Normal,No,https://pillows.su/f/d7932d1f0ddccf99c117f9ea4d9f9fa8
