Era,Name,Notes,Length,Release Date,Type,Streaming,Link(s)
VULTURES 2,"Rich The Kid - Gimme A Second 2 [V1]
(feat. ¥$) (prod. Kanye West, Digital Nas & The Legendary Traxster)","Released as a single on June 21, 2024.",2:50,,Feature,No,https://pillows.su/f/9d79e05f3e36c733c6907c91b06e96f4
VULTURES 2,"Rich The Kid - Gimme A Second 2 [V2]
(feat. ¥$ & Peso Pluma) (prod. Kanye West, Digital Nas & The Legendary Traxster)",Updated version with Peso Pluma at the end.,2:52,,Feature,Yes,https://open.spotify.com/track/5FYHVGP9TINgbfLvzMhnVl?si=d06cf8e07e184442
VULTURES 2,"Rich The Kid - Life's A Gamble [Album]
(exec. prod. ¥$)","17 track album by Rich The Kid executive produced by Kanye West and Ty Dolla $ign. Has features from Peso Pluma, Offset, French Montana, Chief Keef, BIA, Young Adz, Kanye West, Ty Dolla $ign, and Quavo. Released July 19, 2024.",39:40,,Production,Yes,https://open.spotify.com/album/6wScYhNN09rl5Sc4XfL9ru?si=nKw67HB9ThqZjRF_Mla9Mw
VULTURES 2,"SLIDE [V1] 
(prod. AyoAA, Leon Thomas, Lester Nowhere, Peter Lee Johnson, Ty Dolla $ign & Kanye West)","OG Filename: Slide_2
Track 1 on VULTURES 2. Released as a single to yeezy.com on August 3, 2024.",3:18,,Album Track,No,"https://pillows.su/f/845210e6a9e044fb445effb01740ecbe
https://pillows.su/f/82ce01513737b22e64537bf0536f995a"
VULTURES 2,"TIME MOVING SLOW [V1]
(feat. The Hooligans) (prod. Cruza, Nathan Butts, The Legendary Traxster, Ty Dolla $ign & Kanye West)",Track 2 on VULTURES 2.,2:39,,Album Track,No,https://pillows.su/f/62f7571e06db614c99feb67229e970ce
VULTURES 2,"🤖 FIELD TRIP [V1]
(with Playboi Carti & Don Toliver) (feat. Kodak Black) (prod. Dez Wright, The Legendary Traxster, Ty Dolla $ign, Wheezy, Kanye West & EJ PARIS)",Track 3 on VULTURES 2.,2:47,,Album Track,No,https://pillows.su/f/a0ec701925bf877ca02b91f4c08325de
VULTURES 2,"FRIED [V1] 
(feat. The Hooligans) (prod. Oscar Adler, Outtatown, TheLabCook, Ty Dolla $ign & Kanye West)",Track 4 on VULTURES 2.,2:59,,Album Track,No,https://pillows.su/f/ff8985a137e97b366bf31951ce3dc1d9
VULTURES 2,"ISABELLA [V1]
(prod. John M.F. Anderson)",Track 5 on VULTURES 2.,0:08,,Album Track,No,https://pillows.su/f/adf3450661f5dce381cceed66fd0ce86
VULTURES 2,"PROMOTION [V1]
(with Future) (prod. The Legendary Traxster, Ty Dolla $ign & Kanye West)","OG Filename: 4. Promotion
Track 6 on VULTURES 2.",2:38,,Album Track,No,https://pillows.su/f/33d1c4dd4542ba0063b5ab40d7f8f86a
VULTURES 2,"HUSBAND [V1]
(prod. Dez Wright)",Track 7 on VULTURES 2.,2:17,,Album Track,No,https://pillows.su/f/ea20837f427ab3ea01d8c37b4754f361
VULTURES 2,"LIFESTYLE [V1]
(with Lil Wayne) (prod. Deaton Chris Anthony, Dez Wright, FNZ, Ty Dolla $ign, Wheezy & Kanye West)","OG Filename: LIFESTYLE_8.2.24 - ref
Track 8 on VULTURES 2.",5:31,,Album Track,No,https://pillows.su/f/a0c4cfbf437bbe937f0e2e8cc86087f8
VULTURES 2,"MAYBE [V1]
(prod. Ty Dolla $ign & Kanye West)
(FOREVER)",Track 9 on VULTURES 2.,2:14,,Album Track,No,https://pillows.su/f/8f6066fb6b7633bc98579c9b3854ee0e
VULTURES 2,"BOMB [V1]
(with North West & Chicago West) (prod. Cruza, No ID, Noah Madrid, Tech Club, The Legendary Traxster, Ty Dolla $Ign & Kanye West)",Track 10 on VULTURES 2.,2:31,,Album Track,No,https://pillows.su/f/da56e0bf1f9fb03b6924e586712f5edf
VULTURES 2,"RIVER [V1]
(with Young Thug) (feat. Charlie Wilson) (prod. Lamm, taydex, The Legendary Traxster, Ty Dolla $ign, Wes Singerman, Kanye West, AyoAA, Digital Nas, London on da Track & GREN808)",Track 11 on VULTURES 2.,4:07,,Album Track,No,https://pillows.su/f/969ec303595ac406c0e071742d6304e3
VULTURES 2,"530 [V1]
(prod. BoogzDaBeast, E.VAX, FNZ, Ty Dolla $ign & Kanye West)",Track 12 on VULTURES 2.,4:50,,Album Track,No,https://pillows.su/f/3b7adbc5bb653c07622d1bbcabdda609
VULTURES 2,"DEAD [V1]
(with Future & Lil Durk) (prod. ATL Jacob, Ty Dolla $ign & Kanye West)",Track 13 on VULTURES 2.,4:23,,Album Track,No,https://pillows.su/f/0668864ded2f50091fb50367efca573b
VULTURES 2,"FOREVER ROLLING [V1]
(with Lil Baby) (prod. Audiovista, FOREVEROLLING, Flex On The Beat, Havoc, Leon Thomas, Morning Estrada, Ty Dolla $ign & Kanye West)","OG Filename: Forever Rollin - 8.2.24 ref _3
Track 14 on VULTURES 2.",3:17,,Album Track,No,https://pillows.su/f/61e93b3f9ef27a3e1f10405e5afb29aa
VULTURES 2,"🤖 SKY CITY [V1]
(with 070 Shake & Desiigner) (feat. CyHi) (prod. Angel Lopez, BoogzDaBeast, DRTWRK, Federico Vindver, Timbaland, Ty Dolla $ign & Kanye West)",Track 15 on VULTURES 2.,3:50,,Album Track,No,https://pillows.su/f/1c3925597dc4e1973fe9c605db5c8e65
VULTURES 2,"MY SOUL [V1]
(feat. Todd Rundgren & Big TC) (prod. 88-Keys, BoogzDaBeast, Camper, FNZ, Rory Noble, Ty Dolla $ign & Kanye West)",Track 16 on VULTURES 2.,3:44,,Album Track,No,https://pillows.su/f/2ca384b14ba839d01127199864401911
VULTURES 2,"🤖 FIELD TRIP [V2]
(with Playboi Carti & Don Toliver) (feat. Kodak Black) (prod. Dez Wright, The Legendary Traxster, Ty Dolla $ign, Wheezy, Kanye West & EJ PARIS)",Updated mix.,2:47,,Album Track,No,https://pillows.su/f/ffad1c638fd7930a37909f421bb18018
VULTURES 2,"FRIED [V2] 
(feat. The Hooligans) (prod. Oscar Adler, Outtatown, TheLabCook, Ty Dolla $ign & Kanye West)",Updated mix.,2:59,,Album Track,No,https://pillows.su/f/2ce05bcab91aefbd3e7bb71c16f0c7a5
VULTURES 2,"FOREVER [V2]
(prod. Ty Dolla $ign & Kanye West)
(MAYBE)",Updated mix.,1:27,,Album Track,No,https://pillows.su/f/d164b54fff4ad7fac8bca218f5a6e724
VULTURES 2,"🤖 SKY CITY [V2]
(with 070 Shake & Desiigner) (feat. CyHi) (prod. Angel Lopez, BoogzDaBeast, DRTWRK, Federico Vindver, Timbaland, Ty Dolla $ign & Kanye West)",Updated mix.,3:50,,Album Track,No,https://pillows.su/f/ce0d94391d25ed23c4646a62b5a2b663
VULTURES 2,"🤖 FIELD TRIP [V3]
(with Playboi Carti & Don Toliver) (feat. Kodak Black) (prod. Dez Wright, The Legendary Traxster, Ty Dolla $ign, Wheezy, Kanye West & EJ PARIS)",Updated mix.,2:47,,Album Track,No,https://pillows.su/f/1579d5485d83b36ace4eede5ff204315
VULTURES 2,"FRIED [V3] 
(feat. The Hooligans) (prod. Oscar Adler, Outtatown, TheLabCook, Ty Dolla $ign & Kanye West)",Updated mix.,2:59,,Album Track,No,https://pillows.su/f/aa0f431498ee94a11af58efc5bbd62ab
VULTURES 2,"RIVER [V2]
(with Young Thug) (feat. Charlie Wilson) (prod. Lamm, taydex, The Legendary Traxster, Ty Dolla $ign, Wes Singerman, Kanye West, AyoAA, Digital Nas, London on da Track, GREN808 & Pi'erre Bourne)",Updated mix.,4:07,,Album Track,No,https://pillows.su/f/07087c7863fd5aae14380cd1836e24aa
VULTURES 2,"530 [V2]
(prod. BoogzDaBeast, E.VAX, FNZ, Ty Dolla $ign & Kanye West)",Updated mix.,4:49,,Album Track,No,https://pillows.su/f/63cea3cbc629baf9c5c5d735e8af255f
VULTURES 2,"FRIED [V4] 
(feat. The Hooligans) (prod. Oscar Adler, Outtatown, TheLabCook, Ty Dolla $ign & Kanye West)",Updated mix.,2:34,,Album Track,No,https://pillows.su/f/d36f4217c89d9012ff3087bb15569c4c
VULTURES 2,"MY SOUL [V2]
(feat. Todd Rundgren & Big TC) (prod. 88-Keys, BoogzDaBeast, Camper, FNZ, Rory Noble, Ty Dolla $ign & Kanye West)",Updated mix.,3:57,,Album Track,No,https://pillows.su/f/0d9436689fff13f614563952849d2a18
VULTURES 2,"TAKE OFF YOUR DRESS [V1]
(prod. Scott Bridgeway & SHDØW)",Track 17 on the VULTURES 2 DIGITAL DELUXE 1.,3:25,,Album Track,No,https://pillows.su/f/65dd84977e4d74c7d952d1cf68af0f9d
VULTURES 2,"SLIDE [V2] [Clean]
(prod. AyoAA, Leon Thomas, Lester Nowhere, Peter Lee Johnson, Ty Dolla $ign & Kanye West)",Updated mix.,3:18,,Album Track,No,https://pillows.su/f/0d7b70453803590433f14cfd43895520
VULTURES 2,"TIME MOVING SLOW [V2] [Clean]
(feat. The Hooligans) (prod. Cruza, Nathan Butts, The Legendary Traxster, Ty Dolla $ign & Kanye West)",Updated mix.,2:39,,Album Track,No,https://pillows.su/f/4c8eb0fe9d960802a090a41714cddbbe
VULTURES 2,"🤖 FIELD TRIP [V4] [Clean]
(with Playboi Carti & Don Toliver) (feat. Kodak Black) (prod. Dez Wright, The Legendary Traxster, Ty Dolla $ign, Wheezy, Kanye West & EJ PARIS)",Updated mix.,2:47,,Album Track,No,https://pillows.su/f/c7e9e3780d11d534cfbe84fa6f0794b5
VULTURES 2,"FRIED [V5] [Clean]
(feat. The Hooligans) (prod. Oscar Adler, Outtatown, TheLabCook, Ty Dolla $ign & Kanye West)",Updated mix.,2:33,,Album Track,No,https://pillows.su/f/dff2f243d383c0904f38a4939a9d87c8
VULTURES 2,"ISABELLA [V2] [Clean]
(prod. John M.F. Anderson)",Updated mix.,0:08,,Album Track,No,https://pillows.su/f/9a2d69b23123f95e72fa7559fae98f2e
VULTURES 2,"PROMOTION [V2] [Clean]
(with Future) (prod. The Legendary Traxster, Ty Dolla $ign & Kanye West)",Updated mix.,2:38,,Album Track,No,https://pillows.su/f/67546a798408b4eca867316be5eee988
VULTURES 2,"530 [V3] [Clean]
(prod. BoogzDaBeast, E.VAX, FNZ, Ty Dolla $ign & Kanye West)",Updated mix.,4:48,,Album Track,No,https://pillows.su/f/4e45e60daf668feb937e0f3386940c26
VULTURES 2,"DEAD [V2] [Clean]
(with Future & Lil Durk) (prod. ATL Jacob, Ty Dolla $ign & Kanye West)",Updated mix.,4:23,,Album Track,No,https://pillows.su/f/eff5b062b35283e63577f6dc3a63e628
VULTURES 2,"FOREVER ROLLING [V2] [Clean]
(with Lil Baby) (prod. Audiovista, FOREVEROLLING, Flex On The Beat, Havoc, Leon Thomas, Morning Estrada, Ty Dolla $ign & Kanye West)",Updated mix.,3:18,,Album Track,No,https://pillows.su/f/65c89936c1fcbbadf40e2a5d87568c7f
VULTURES 2,"RIVER [V3] [Clean]
(with Young Thug) (feat. Charlie Wilson) (prod. Lamm, taydex, The Legendary Traxster, Ty Dolla $ign, Wes Singerman, Kanye West, AyoAA, Digital Nas, London on da Track, GREN808 & Pi'erre Bourne)",Updated mix.,4:07,,Album Track,No,https://pillows.su/f/a2fd52e15e4e89fd067afeafea80b24b
VULTURES 2,"FOREVER [V3] [Clean]
(prod. Ty Dolla $ign & Kanye West)
(MAYBE)",Updated mix.,1:27,,Album Track,No,https://pillows.su/f/818711b7129d32bbebdff76dbdd5f715
VULTURES 2,"HUSBAND [V2] [Clean]
(prod. Dez Wright)",Updated mix.,2:17,,Album Track,No,https://pillows.su/f/363503c24897b3d4313c3cf3529d9cf2
VULTURES 2,"LIFESTYLE [V2] [Clean]
(with Lil Wayne) (prod. Deaton Chris Anthony, Dez Wright, FNZ, Ty Dolla $ign, Wheezy & Kanye West)",Updated mix.,3:23,,Album Track,No,https://pillows.su/f/eed3daf585428ad24902fdf5ed9de76a
VULTURES 2,"🤖 SKY CITY [V3] [Clean]
(with 070 Shake & Desiigner) (feat. CyHi) (prod. Angel Lopez, BoogzDaBeast, DRTWRK, Federico Vindver, Timbaland, Ty Dolla $ign & Kanye West)",Updated mix.,4:22,,Album Track,No,https://pillows.su/f/ea708fa08e33b9728401eb1bf92363b2
VULTURES 2,"MY SOUL [V3] [Clean]
(feat. Todd Rundgren & Big TC) (prod. 88-Keys, BoogzDaBeast, Camper, FNZ, Rory Noble, Ty Dolla $ign & Kanye West)",Updated mix.,3:57,,Album Track,No,https://pillows.su/f/8747c30167038febab26c87c2184a320
VULTURES 2,"BELIEVER
(prod. Adam Vadel, JPEGMAFIA & BoogzDaBeast)",Track 17 on the VULTURES 2 DIGITAL DELUXE 2. Guitars and keyboards played by Adam Vadel. Drums produced by JPEGMAFIA. Vocal chops produced by BoogzDaBeast.,3:12,,Album Track,No,https://pillows.su/f/888ad8d0d03903911f5e2c19e8109d52
VULTURES 2,"DRUNK
(feat. Peso Pluma & Kodak Black) (prod. SHDØW, VEYIS, Okami & Timbaland)",Track 17 on the VULTURES 2 DIGITAL DELUXE 3.,3:09,,Album Track,No,https://pillows.su/f/922a618525eb64a61e69fe67fa0e041d
VULTURES 2,"GUN TO MY HEAD [V1]
(feat. Kid Cudi) (prod. Sean Momberger & Wheezy)",Track 17 on the VULTURES 2 DIGITAL DELUXE 4.,2:16,,Album Track,No,https://pillows.su/f/9d424d700ed0578a0067a87769f01693
VULTURES 2,"CAN U BE [V1]
(feat. Travis Scott) (prod. Kanye West & Havoc)","Released as a single on August 9, 2024.",4:00,,Single,No,https://pillows.su/f/2ffce5fc6434d1717ed409e250791cd0
VULTURES 2,"🤖 CAN U BE [V2]
(feat. Travis Scott) (prod. Kanye West & Havoc)",Track 17 on the VULTURES 2 DIGITAL DELUXE 5.,3:26,,Album Track,No,https://pillows.su/f/8eeb83503d19d37b8a604530d0361ba3
VULTURES 2,"🤖 CAN U BE [V3]
(feat. Travis Scott) (prod. Kanye West & Havoc)",Updated mix. Track 17 on the VULTURES 2 DIGITAL DELUXE 5.,3:26,,Album Track,No,https://pillows.su/f/ffdc8b309a02f3cddbc426781f58cb1d
VULTURES 2,"TIME MOVING SLOW [V3]
(feat. The Hooligans) (prod. Cruza, Nathan Butts, The Legendary Traxster, Ty Dolla $ign & Kanye West)","OG Filename: Time MIX MSTR_01
Updated mix.",2:39,,Album Track,No,https://pillows.su/f/1378db9216dd582414f4f83769022bf4
VULTURES 2,"🤖 FIELD TRIP [V5]
(with Playboi Carti & Don Toliver) (feat. Kodak Black) (prod. Dez Wright, The Legendary Traxster, Ty Dolla $ign, Wheezy, Kanye West & EJ PARIS)","OG Filename: Field trip MIX MSTR_01
Updated mix.",2:43,,Album Track,No,https://pillows.su/f/14f857a5d3c0356335a65563ed5024fd
VULTURES 2,"530 [V4]
(prod. BoogzDaBeast, E.VAX, FNZ, Ty Dolla $ign & Kanye West)","OG Filename: 530 MIX MSTR_01
Updated mix.",4:48,,Album Track,No,https://pillows.su/f/ddb43a50e00e5aacd1ab1f396485e087
VULTURES 2,"BOMB [V2]
(with North West & Chicago West) (prod. Cruza, No ID, Noah Madrid, Tech Club, The Legendary Traxster, Ty Dolla $Ign & Kanye West)","OG Filename: Bomb MIX MSTR_01
Updated mix.",2:31,,Album Track,No,https://pillows.su/f/653a19e975a654e33a91aeb7e3037eb5
VULTURES 2,"RIVER [V4]
(with Young Thug) (feat. Charlie Wilson) (prod. Lamm, taydex, The Legendary Traxster, Ty Dolla $ign, Wes Singerman, Kanye West, AyoAA, Digital Nas, London on da Track, GREN808 & Pi'erre Bourne)","OG Filename: River MIX MSTR_01
Updated mix.",4:07,,Album Track,No,https://pillows.su/f/1665a20a8fb2fe1a58c5901655dc5543
VULTURES 2,"MY SOUL [V4]
(feat. Todd Rundgren & Big TC) (prod. 88-Keys, BoogzDaBeast, Camper, FNZ, Rory Noble, Ty Dolla $ign & Kanye West)","OG Filename: My soul MIX MSTR_01
Updated mix.",4:11,,Album Track,No,https://pillows.su/f/fb4f13f487c2c42817a87a9950e7326d
VULTURES 2,"SLIDE [V3]
(prod. ¥$, AyoAA, Leon Thomas, Lester Nowhere & Peter Lee Johnson)","OG Filename: Slide MIX MSTR.01_01
Updated mix. Track 1 on VULTURES 2. Written by AyoAA, CyHi, Kanye West, Leon Thomas, Peter Lee Johnson, The Legendary Traxster, and Ty Dolla $ign. Samples a vocal from ""Feel Good, Party Time"" by J.R. Funk And The Love Machine. Interpolates the THX Deep Note. Interpolates drums from ""Touch"" by Omarion.",3:17,,Album Track,Yes,https://open.spotify.com/track/5MGMXOhVvwzCjFgdQsFokR?si=b9e897df7c4945c7
VULTURES 2,"TIME MOVING SLOW [V4]
(feat. The Hooligans) (prod. ¥$, Cruza, Nathan Butts & The Legendary Traxster)",Updated mix. Track 2 on VULTURES 2.,2:39,,Album Track,Yes,https://open.spotify.com/track/0JgassGI6jNxpX82jGpcuJ?si=87e81757ab9f4a69
VULTURES 2,"🤖 FIELD TRIP [V6]
(with Playboi Carti & Don Toliver) (feat. Kodak Black) (prod. ¥$, Dez Wright, The Legendary Traxster, Wheezy & EJ PARIS)",Updated mix. Track 3 on VULTURES 2.,2:43,,Album Track,Yes,https://open.spotify.com/track/7vv89PswQvqGKCGJ1rw5on?si=80c4581236fb4b07
VULTURES 2,"FRIED [V6] 
(feat. The Hooligans) (prod. ¥$, Oscar Adler, Outtatown & TheLabCook)","OG Filename: Fried MIX MSTR_01
Updated mix. Track 4 on VULTURES 2.",2:46,,Album Track,Yes,https://open.spotify.com/track/4Qay2jEWJYjXmJ8eNOGtaD
VULTURES 2,"ISABELLA [V3]
(prod. Kanye West)","OG Filename: Isabella MIX MSTR_01
Updated mix. Track 5 on VULTURES 2.",0:08,,Album Track,Yes,https://open.spotify.com/track/36XrocrUkmem00MPm2kIst?si=cc5ec34d31a2436a
VULTURES 2,"PROMOTION [V3]
(with Future) (prod. ¥$ & The Legendary Traxster)","OG Filename: Promotion MIX MSTR_01
Updated mix. Track 6 on VULTURES 2.",2:38,,Album Track,Yes,https://open.spotify.com/track/6bSfeCXlUaGa3eWCy5qPTb?si=a63e58705c274910
VULTURES 2,"🤖 530 [V5]
(prod. ¥$, BoogzDaBeast, E.VAX & FNZ)",Updated mix. Track 7 on VULTURES 2.,4:48,,Album Track,Yes,https://open.spotify.com/track/2tPNj9sUt3FbjEUqBzZazv?si=d57356f9c7b64a06
VULTURES 2,"DEAD [V3]
(with Future & Lil Durk) (prod. ¥$ & ATL Jacob)","OG Filename: Dead MIX MSTR_01
Updated mix. Track 8 on VULTURES 2.",4:23,,Album Track,Yes,https://open.spotify.com/track/488lIy4J0jJdPUiWqa0doB?si=d5e5615e503e46f5
VULTURES 2,"FOREVER ROLLING [V3]
(with Lil Baby) (prod. ¥$, Audiovista, FOREVEROLLING, Flex On The Beat, Havoc, Leon Thomas & Morning Estrada)","OG Filename: Forever rolling MIX MSTR_01
Updated mix. Track 9 on VULTURES 2.",3:14,,Album Track,Yes,https://open.spotify.com/track/1MTpRBLniy6298BCdyKUfQ?si=8ad5cd5bc1fb41cd
VULTURES 2,"BOMB [V3]
(with North West & Chicago West) (feat. Yuno Miles) (prod. ¥$, Cruza, No ID, Noah Madrid, Tech Club & The Legendary Traxster)",Updated mix. Track 10 on VULTURES 2.,2:31,,Album Track,Yes,https://open.spotify.com/track/2kgxyflhiicDbF8SDrBxqy?si=956feba0f22c4338
VULTURES 2,"RIVER [V5]
(with Young Thug) (feat. Charlie Wilson) (prod. ¥$, Lamm, Pi'erre Bourne, taydex, The Legendary Traxster, Wes Singerman, AyoAA, Digital Nas, London on da Track & GREN808)",Updated mix. Track 11 on VULTURES 2.,3:34,,Album Track,Yes,https://open.spotify.com/track/5RzSnxqTx4vYEp9re5E0ud?si=f5fcaf8270b64426
VULTURES 2,"🤖 FOREVER [V4]
(prod. ¥$)
(MAYBE)","OG Filename: Forever MIX MSTR_01
Updated mix. Track 12 on VULTURES 2. Samples ""Maybe"" by Kettenkarussel.",2:15,,Album Track,Yes,https://open.spotify.com/track/1Cxq3u0RQ0tEBbVofZ9Mma?si=28f821be5880443f
VULTURES 2,"HUSBAND [V3]
(prod. Dez Wright)","OG Filename: Husband MIX MSTR_01
Updated mix. Track 13 on VULTURES 2.",2:17,,Album Track,Yes,https://open.spotify.com/track/6LHeisjoP8eHrtu45UbTPO?si=75d86d83e5f94f54
VULTURES 2,"LIFESTYLE [V3]
(with Lil Wayne) (prod. ¥$, Deaton Chris Anthony, Dez Wright, FNZ & Wheezy)","OG Filename: Lifestyle MIX MSTR_01
Updated mix. Track 14 on VULTURES 2.",3:23,,Album Track,Yes,https://open.spotify.com/track/40FRxwg8SEMO3fbMjFfphU
VULTURES 2,"🤖 SKY CITY [V4]
(with 070 Shake & Desiigner) (feat. CyHi) (prod. ¥$, Angel Lopez, BoogzDaBeast, DRTWRK, Federico Vindver & Timbaland)","OG Filename: Sky city MIX MSTR_01
Updated mix. Track 15 on VULTURES 2.",4:22,,Album Track,Yes,https://open.spotify.com/track/7a0tTD7xdvKsNcJfMIDWp4?si=1e23f45a5e5e487d
VULTURES 2,"MY SOUL [V5]
(feat. Todd Rundgren & Big TC) (prod. ¥$, 88-Keys, BoogzDaBeast, Camper, FNZ & Rory Noble)",Updated mix. Track 16 on VULTURES 2.,3:57,,Album Track,Yes,https://open.spotify.com/track/3bTkWuPGJ1ueGXBHWVUwAI?si=51aae247fc2e4dec
VULTURES 2,"🤖 CAN U BE [V4]
(feat. Travis Scott) (prod. Kanye West & Havoc)","Updated mix. Uploaded to SoundCloud on August 23, 2024.",3:30,,Album Track,No,https://pillows.su/f/140e974d8b411a29a3cf252e0b2039ae
VULTURES 2,"GUN TO MY HEAD [V2]
(feat. Kid Cudi) (prod. Sean Momberger & Wheezy)","Updated mix. Uploaded to SoundCloud on August 23, 2024.",2:12,,Album Track,No,https://pillows.su/f/cc9c2ac242f17075c5711bd1a9426fe3
VULTURES 2,"TAKE OFF YOUR DRESS [V2]
(prod. Scott Bridgeway & SHDØW)","Updated mix. Uploaded to SoundCloud on August 23, 2024. Samples ""Please Make It Good Again"" by Talmadge Armstrong. Samples a vocal from ""Baptizing Scene"" by Reverend W.A. Donaldson.",3:25,,Album Track,No,https://pillows.su/f/b026a3a97e657257eba038697d1c6f8b
"25 Album Track(s)
6 Single(s)
26 Feature(s)
9 Production
0 Other",TYCOON,"(10/??/2023) (Ty takes a break from his solo project to focus on VULTURES)
(10/17/2025) (TYCOON is officially released)
(12/04/2025) (Ty confirms that the label doesn't want the deluxe)",,,Other,,
TYCOON,"SiR - IGNORANT
(with Ty Dolla $ign) (prod. Bankroll Got It, Diego Ave, Pitt Tha Kid, Benji PK & Ace G)",Track 2 on SiR's HEAVY.,3:04,,Feature,Yes,https://open.spotify.com/track/01gpd8j9gKFtLFfoZOaIms?si=f085614fb1934995
TYCOON,"serpentwithfeet - Damn Gloves
(with Ty Dolla $ign & Yanga YaYa) (prod. Nosaj Thing, I Like That, Mike Irish, S. Dot & serpentwithfeet)","Track 1 on serpentwithfeet's GRIP. Released as a single on October 23, 2023.",2:31,,Feature,Yes,https://open.spotify.com/track/6BHSftkYtJT9EVuYHBO51b?si=5381abf614924e0f
TYCOON,"Lil Vada - Beat It
(with Ty Dolla $ign) (prod. Omari Johnson)",Track 8 on Lil Vada's King of Ratchet.,2:20,,Feature,Yes,https://open.spotify.com/track/22fFaTWzMfPbCu6IVfq8t8?si=c33f7d5af43a4850
TYCOON,"Future & Metro Boomin - Gracious
(with Ty Dolla $ign) (prod. Metro Boomin, Taurus, Vampirex & RayUpNORTH)",Track 14 on Future and Metro Boomin's WE STILL DON'T TRUST YOU.,3:06,,Feature,Yes,https://open.spotify.com/track/3qm3IN6Yx53r3NIououTey?si=17eea8b39a5a41d0
TYCOON,"Denzel Curry - COLE PIMP
(with Ty Dolla $ign & Juicy J) (prod. Hollywood Cole & Elijah Fox)",Track 11 on Denzel Curry's King Of The Mischievous South Vol. 2.,3:39,,Feature,Yes,https://open.spotify.com/track/4vdDAdLtmTqFR1J4AO4cBf?si=7a98b143ee9142e0
TYCOON,"Mustard - A Song For Mom
(with Ty Dolla $ign, Charlie Wilson & Masego) (prod. Mustard & Masego)",Track 7 on Mustard's Faith of a Mustard Seed.,2:08,,Feature,Yes,https://open.spotify.com/track/3CILdG2iKgII8tTzLRE1l0?si=694acfa001bb4f3c
TYCOON,"Mustard - Mines
(with Ty Dolla $ign, Future & Charlie Wilson) (prod. Mustard, Peter Lee Johnson & Q Gulledge)",Track 10 on Mustard's Faith of a Mustard Seed.,3:35,,Feature,Yes,https://open.spotify.com/track/5T5Q9gD7Titnj1MLa25Ymt?si=7a1cd4f04a1f44b5
TYCOON,"Lil Vada - Uncle Luke
(with Ty Dolla $ign) (prod. damn james! & Ty Dolla $ign)",Track 8 on Lil Vada's SAVE THE SUMMER I.,1:44,,Feature,Yes,https://open.spotify.com/track/5vquSreRlUPsmlqrEsIsMw?si=470a604b448540bd
TYCOON,"YG - IT'S GIVIN
(with Ty Dolla $ign) (prod. FNZ, Wax Motif, Jasper Harris, Elie Rizk & Camper)",Track 8 on disc 1 of YG's JUST RE'D UP 3.,3:05,,Feature,Yes,https://open.spotify.com/track/3TCZXTWb9CghObL8KHFbCM?si=3e05a717561b478d
TYCOON,"YG - RESCUE ME
(with Ty Dolla $ign) (prod. Wheezy & Sean Momberger)",Track 3 on disc 2 of YG's JUST RE'D UP 3.,2:40,,Feature,Yes,https://open.spotify.com/track/3s0zPWfdRaa1unEtdWktRT?si=1a3a13f5f3bb46c2
TYCOON,"Leon Thomas - FAR FETCHED
(with Ty Dolla $ign) (prod. Leon Thomas, Oshi & LAWSON)","Track 9 on Leon Thomas' MUTT. Released as a single on September 15, 2024. Written by Leon Thomas, Ty Dolla $ign, Joshua Brennan, Lazaro Andres Camejo, Lawson, and Deavon Petty Chisolm. Mixed by Jean-Marie Horvat and Rafael Fai Bautista. Mastered by Dave Kutch. Engineered by Leon Thomas and Quazelle.",4:07,,Feature,Yes,https://open.spotify.com/track/5ZY1qGibLsa2xZm0XUe36g?si=0b9755c8f48845af
TYCOON,"Jay Park - Mayday
(feat. Ty Dolla $ign) (prod. Cha Cha Malone)",Track 3 on Jay Park's THE ONE YOU WANTED.,3:25,,Feature,Yes,https://open.spotify.com/track/15h2NRc292HUp1XgTEnOtJ?si=dd0bd775e94d4e67
TYCOON,"Cordae - Pray
(feat. Ty Dolla $ign & Alex Vaughn) (prod. Hitmaka & Camper)",Track 9 on Cordae's The Crossroads.,3:22,,Feature,Yes,https://open.spotify.com/track/2D4JnV4FeqeGROcCS2Ebzd?si=7203c0dd8d5247a2
TYCOON,"Lefty Gunplay - Stoopid
(with Hitta J3 & YS) (feat. Bozo) (prod. damn james! & Ty Dolla $ign)",Track 2 on Lefty Gunplay's Most Valuable Gangbanger.,2:20,,Production,Yes,https://open.spotify.com/track/488CR2rpKehEnjz1qZM6FC?si=0b2d147d458046d3
TYCOON,"Lefty Gunplay - Tarzan
(with Kiing Khash & damn james!) (prod. damn james! & Ty Dolla $ign)",Track 3 on Lefty Gunplay's Most Valuable Gangbanger.,2:24,,Production,Yes,https://open.spotify.com/track/25y9JAjyVPAMZf8B9k6cMi?si=4ba4705d8a7146d6
TYCOON,"Lefty Gunplay - Demon Time
(with damn james!) (prod. damn james! & Ty Dolla $ign)",Track 6 on Lefty Gunplay's Most Valuable Gangbanger.,2:07,,Production,Yes,https://open.spotify.com/track/5TM5knKJaSs13aMbIaJDP6?si=4ccc15f0efa84453
